request_id,amount,account_age_days,num_txn_24h,avg_txn_amount,time_since_last_min,device_risk,country,channel
bd8ec9a1-f803-85ed-3d7c-9ec7081ab44d,22.713658520223795,369,5,220.72943466794007,132.64248968926498,0.76829017672772,US,api
90f26b82-fe91-5329-1785-7e0831e5554e,66.04739492168478,0,12,135.0977043935109,98.42825374188669,0.3117953870951661,US,mobile
9115361f-4238-9a31-9f85-73c9f25dc993,37.81537023781193,292,5,162.42367298617822,403.73095168737336,0.3583394415494177,IN,web
285f0789-65f5-a299-fc83-ab74842a0944,72.86150848176408,398,5,87.38370699416056,285.1616537143539,0.3718987141961796,US,api
952cb98d-ca28-e0ce-790d-02ba68e2b292,37.17118969042702,109,7,158.298786679336,230.11415026842522,0.37626462268869276,IN,web
874ea8e9-41ac-9159-1699-fd1dd3e61f5f,267.9885934528424,122,4,181.7008646984597,358.54354675156924,0.7157213401133354,IN,mobile
083d8f37-af9e-4e0d-c59a-61378b3dda8d,43.68107895217017,861,6,175.65539048863258,312.27953092737084,0.5715101107271352,US,web
b1e815b9-1f17-e93f-d253-304398079d69,28.216223545609466,307,5,145.05347839445844,235.74922660527875,0.5032664520430359,IN,web
4a377247-7e2d-b16c-235c-930864201495,23.10839184913393,382,7,177.1729598821433,260.8323992684719,0.6204232073037066,US,api
9ec6cf92-d28a-a609-010e-d439ec92010c,109.72022360925975,35,4,31.5805308474592,240.88434500721885,0.27289711355808566,US,web
b4a4a3cf-47ba-4080-69ab-7589acc13e36,37.62455601683361,0,6,262.25264299018136,278.11901478902917,0.49943235305603717,US,mobile
371dc873-3aad-f7dc-09d8-739bf0511a76,164.4016717073399,193,4,220.45922794568173,206.39485286510507,0.7360058101067316,US,web
353f66d8-282e-e83d-260b-16b5567bda1d,38.188509441036956,35,7,176.51170795488952,139.94346220919553,0.790306593127847,GB,web
1b96b06d-cbae-d239-4b33-9f5696c9481b,228.0543841720384,690,9,96.2763143351317,211.3891976965927,0.0,US,mobile
b66d41ee-d3c3-a764-3fa4-1206b3aa1227,438.308083441958,254,8,159.74096177685104,322.5501478386969,0.4477005922114867,US,web
ebae1124-a734-97e9-8615-c87cb3d2be9d,29.622159340065277,440,2,116.82754071687215,176.36113765757773,0.24207005760888878,IN,web
3fd2dfcf-f561-7e4d-868d-9e3640615a78,5.3588562293096595,330,6,178.335580022807,237.07636129688228,0.34486397843676203,IN,web
e03433eb-bb8e-2022-cd93-9c0dfd90649e,110.40022802520728,0,7,45.04342039180344,143.5710548105426,0.4690469447400904,US,web
45b5c9cb-e230-5c0b-056f-46caff3b040c,149.88294702502947,387,6,79.59890315563239,177.7001982693867,0.3022344570517849,US,mobile
467b2979-c1be-e155-e3a3-29dbe094989f,53.37645737843923,86,9,94.50078011205521,81.53028457622088,0.6272451504751659,US,mobile
a2113817-b0e6-bcff-fd74-9de5cfd29b42,107.673499519898,211,7,154.14181225121627,251.42187594855147,0.17327230559181092,OTHER,mobile
ba1d879b-d659-bcb7-c97e-144020acbf8a,318.59883467102367,276,11,219.92399971325935,206.92496302139756,0.3577162239912958,GB,mobile
f9d2c7c8-a4c7-d055-126a-d3125a38614a,17.53270008270284,305,8,107.59221241599899,411.5619653751064,0.578657865899728,US,web
2b29c99e-7e48-d79c-e199-79d9e639d968,65.27621355452327,423,4,175.369795904069,402.25645285516066,0.4435453307771788,NG,web
23f3cb88-8da6-608d-f9cc-7f2e453a1083,550.5887664168533,116,6,133.8413089283615,171.802848936855,0.22429605625591859,US,web
aa335df1-d741-9d45-1f7e-5550e02ff832,105.66709972933408,189,17,202.15861774167553,266.28324039406255,0.084023026839456,US,web
a4384a69-e866-ecd7-bb14-e0dafe6d2215,65.59986145255198,403,6,150.78837006671998,121.1437329795873,0.4542574182049708,IN,mobile
17f6ae56-7c1f-3504-2c94-734dce0b7db6,79.99310045252506,166,9,310.74887874834525,72.02730819895848,0.6178789847094053,GB,api
601cdaa0-eecb-1583-f48f-bafb2ec47e8f,252.33288385089256,0,5,175.11530601619458,160.07198966198786,0.5096322294797926,US,web
9340d529-f271-f394-5293-b66209d87b31,14.877424079994872,193,0,143.80347545677193,487.93711756288883,0.8057331259523168,US,web
eea4dbc5-3c6c-ed63-ee91-6831a3a6a5d4,91.34678674538105,396,10,195.39396750832455,175.70154737558204,0.6413058196250603,US,mobile
a038713b-b789-7a0c-f681-caa82a7f97b6,128.68477390012936,471,3,141.67932579820024,287.3242656219511,0.4961401722800977,NG,mobile
008adf82-6e59-0528-b497-dd061281a4aa,163.77547086076345,0,1,174.4104508491347,337.7122505276402,0.9352274870356705,IN,web
2b3befeb-2286-a294-52fa-4a3a1b4f933b,19.013202273843003,164,4,106.31307015001215,266.7892940986851,0.7344889266238585,GB,mobile
aef13ee6-a716-0835-3119-13cc405ddcf3,148.41195654399328,228,15,226.55187842657728,172.75821728629242,0.3277519700173684,GB,mobile
8384d05e-da88-495b-9f5f-eb5006e50bf0,106.52152800567673,228,8,19.911384156892403,176.21808480826087,0.2773790652571121,US,web
890662b9-4222-7970-010f-ec36a155df01,121.94808338934001,140,6,81.64986604419455,391.1331693851932,0.5395106998913778,OTHER,mobile
fb9eeaf1-1023-fc61-0718-ecd6b6e85ac8,413.7405757694967,492,7,183.50164256416147,248.25808467110153,0.09692899602720506,US,api
b058fb93-80ff-fa0d-317e-c66540ddead5,21.997502229275003,661,7,29.738997858488425,619.4339286472742,0.27997226565802547,US,web
6074b316-acdb-576e-2ec5-5385daaeea81,28.01569610476069,980,9,198.79600580140828,83.10392730061241,0.6157089428489444,GB,mobile
801169f6-f576-5210-7eab-bbad0a2d5b2e,31.67256762049104,448,3,86.96137357651706,72.68796681016568,0.6740969693349477,US,web
a6e6b25a-2f3d-adaf-93e1-7355276c1681,12.547258409162163,277,7,245.43111816069694,317.17276255957375,0.5919080989781139,US,web
7c40406f-1205-8d91-1057-3bb593ed2804,13.879410007557484,453,6,1.601499616099261,98.58036626409329,0.11666719956141562,US,web
84398013-3627-e79b-2674-5c6b69344899,47.249737623726425,514,1,165.80414069373083,177.17239203630837,0.557072911852016,US,web
8065aa8d-5970-de0c-aba0-a865735a319e,144.24189009844108,653,12,205.40838986363747,219.47730246833743,0.13608625685551465,GB,web
09e537a3-5709-fd35-de86-7be96bbff85e,71.46949016668223,158,5,329.91565914674163,241.85741797970059,0.4257510173861555,US,web
77ad9508-a840-c478-e916-c8597ad72dbf,99.37207854390107,226,8,40.926491094760856,369.1186724695773,0.1291900334052657,US,web
ca2585f4-8762-0bfa-0683-06746b98d7e4,101.38666157392848,608,9,66.34419951870782,166.14856244740253,0.5970581663685073,US,mobile
6ed4d2d5-65b9-3ead-e0ee-d89d4bf1899e,70.18409685785731,626,3,180.9452317578426,8.160562772598077,0.4070047590726659,US,mobile
e87bd01b-753a-add5-3397-ab6013ed1ede,148.9756180788989,231,6,230.56349314633172,91.42212705709028,0.3549085893674505,IN,mobile
e4e2ef66-28d3-8b2c-bf7d-d01e8111e1b9,20.589709947742676,24,10,97.31911122003767,232.27358553766564,0.21917964751789418,US,mobile
de539130-8e6e-7259-8a1c-41a2513e7ae3,19.503239925211698,556,5,128.8541379059062,339.66557144419494,0.2967425305021573,US,web
15d193ad-a18e-3d65-89a2-81707c6a8fd7,131.86218896433826,0,6,232.6582177250806,227.53820259130111,0.7033702435603406,OTHER,web
27d546f9-d1e3-798f-af97-cebc4181c69f,17.5159204054073,0,4,110.83924512266306,174.83406848442206,0.777540568875149,US,mobile
d0d9f658-eb5b-bf19-caaa-86d6261c4b12,139.15851059080654,335,5,113.65627579892046,193.91903852861174,0.34994963100884213,US,mobile
a4c311ed-4511-5ad0-d7b6-4315571956eb,173.62416209503138,495,10,163.8391913913505,217.8784967228165,0.5694381057390855,GB,mobile
e11b0f5a-f25d-bcf2-a6d7-e86a55fe01d6,49.34894740595541,272,10,53.21450222758336,203.7808907582312,0.23371871698932817,US,mobile
3c234ba1-f190-a5c9-e332-4683b19f20f8,102.47925162813428,361,6,164.56897573298227,223.14635014688804,0.24907630310428577,US,api
cc741386-76d7-3f4b-5c13-870bfdb395c3,97.21781570157579,110,2,149.67308520623953,209.8053557467671,0.6878507165364909,US,mobile
95fde89f-0b3e-55f5-4447-5d33cd8f259d,96.79261516129435,603,6,245.08320473126858,163.14787099694885,0.16070983286973994,IN,web
3894e29f-4189-fb6f-cf0d-0546d011940d,35.750703932612396,321,4,128.21420632975241,510.6094054744022,0.5298185517183092,NG,web
48e0ec29-aba8-84d5-fdc6-dcc8558c679d,159.12254254326228,55,6,74.04076972697851,152.7762388638165,0.5726252648161425,IN,api
ac496064-8d3f-dad8-27cd-950d823bcc23,129.65970188997636,443,7,104.53028636836183,172.71032773731534,0.3693950098392592,US,web
8865034f-6499-ab4a-4191-9d1b5200c919,188.641289160179,550,8,161.24905988074534,12.760805244447113,0.35884624425584133,US,mobile
27dd258d-06be-c42b-d269-3f2ceb780506,26.602591614003995,376,5,60.733091793181586,68.22858590156247,0.30268409638558813,GB,api
c584f0fa-a4bf-79af-a63a-8e0f054800a6,108.9736766478265,578,7,140.6821624951837,294.3247490669721,0.10125495025995015,IN,api
a75b673e-419d-9258-d3a5-5d4a151b8147,120.46586050644815,192,5,180.18406887377077,106.40357506533805,0.3432166865043288,US,mobile
6b556d2d-06b3-77c5-99dd-e7424597c25a,112.77378538760235,531,5,163.44569487604696,113.06672203465692,0.7152107335810256,US,mobile
31fc76ea-f935-1e20-cbca-815763d83fbb,62.15849566714832,431,8,17.186627054179297,111.43552607289246,0.36658635078958923,US,web
4d205865-0abb-9fbf-dac2-3b9edc3b62a3,40.73836322829036,310,8,218.928985636882,64.24086548826332,0.6469912361513326,US,api
4419c506-e706-41f1-29e0-c16bfd2f83b6,200.72358708199496,671,11,117.17402811068798,196.87022993927712,0.5661851057344387,US,mobile
671a954e-2d6f-e84a-8508-d659dbd836e9,21.331063222266433,43,9,184.15617225226055,209.39652571915596,0.47003237327627345,US,web
aabc5699-2913-580f-1f4e-74e55149b783,35.03156605930308,8,4,261.1396137299983,245.96440723342624,0.39165245601839516,NG,mobile
a6e3718e-b7cd-d89b-7932-fc27bcd9aeac,63.20485678743904,0,10,137.23278969003297,122.85986616526014,0.49612613086979196,US,mobile
5cd1ce22-f5a7-f963-810f-6bb946c8322e,208.82189007231415,211,1,115.91212651762893,222.7777711995274,0.5581077623231636,GB,web
fed00499-b6d2-4c61-2ce1-99f0ba33aa3c,13.319626117408932,706,4,127.18035601556348,110.03531646068645,0.3746185990441094,IN,web
57300fd1-db5a-5a39-d5a8-75656c733391,43.42014816045449,0,7,172.20708337751552,158.68074184908207,0.7852695110977312,US,web
927e56d4-c770-8323-2f58-c76f8c9ef449,60.05904649938201,393,6,106.30628239297629,129.46510886364743,0.46003136911528253,US,web
0526c53c-1222-4e21-6cfd-a259ea067f13,10.141475250773016,782,9,40.95191882709446,272.5849885321694,0.14231709087096758,US,web
7c7dfb97-3c71-7d51-fd42-f4580c2e6430,103.50211762092631,483,5,92.51028969742633,215.85564566820312,0.42474124459858753,US,mobile
b49ab7cc-5433-b47c-c8ac-97ecec1b1d2d,41.75328119815586,437,9,201.4122020407976,321.5209954811299,0.5039971328774205,US,api
bb53b4e3-8e46-933e-c2fd-6b5660959e44,51.55072892097325,0,7,103.03642448024348,392.9546644050151,0.5725024197799834,OTHER,mobile
c5cd20ee-730f-6022-383c-27908c563d52,66.52790456110625,259,7,58.881237910092736,336.1965271458126,0.2437576856570248,IN,web
4f9069a7-76b2-c5a4-134b-bf93d1942543,22.635039743646445,108,9,70.5684018434265,45.208427167737575,0.5586207648887724,US,web
65dccdfc-22c8-d655-4d90-7609c3f283b0,28.154868358204933,655,7,153.32245412684352,196.4101882437921,0.3564995312026552,US,mobile
74632aeb-771a-5697-c23f-0e11bff52455,221.14447929231574,793,9,183.3219874106737,104.28789423755113,0.1672310097048865,US,web
e6b730fd-2288-52e2-e21f-010f81ff14aa,50.63060178452922,0,5,37.24787387926986,268.5688726646136,0.7412991909570308,IN,web
b02832ad-248a-62f7-a9ec-2179deb58f45,155.56527665251502,201,1,100.65118697940639,173.90509883926998,0.30799406852496014,IN,web
